datetime,price_uniswap,price_binance,spread,volume_eth_uniswap,direction_uniswap,profit,spread_zscore,strong_signal,event_id
2025-12-10 20:14:23+00:00,3422.1694881113744,3437.11,14.940511888625679,0.3141545428228688,buy,1.8662387965050171,1.8688989026587821,False,823
2025-12-10 20:14:35+00:00,3421.016553358322,3435.62,14.603446641677692,0.2072447417139813,buy,1.1612848519625694,1.8134825440269915,False,824
2025-12-10 20:15:35+00:00,3431.2241923045794,3440.804210526316,9.580018221736736,0.2288118094296499,buy,0.13271501881775055,1.1483036461482388,False,825
2025-12-10 20:15:47+00:00,3424.023585660577,3444.5173684210527,20.493782760475824,21.464368172224823,buy,246.70678486242363,2.531301772876969,False,826
2025-12-10 20:15:47+00:00,3414.9658261467057,3443.774736842105,28.80891069539939,5.927146692369405,buy,117.41031950767743,3.719511843391009,True,826
2025-12-10 20:15:47+00:00,3426.7727449299528,3441.546842105264,14.774097175311454,1.326496227018672,buy,7.659318117489814,1.8129635308724867,False,826
2025-12-10 20:15:59+00:00,3426.91122128646,3445.26,18.348778713540014,1.324302467426144,buy,12.380610717762053,2.2165462463979115,False,827
2025-12-10 20:17:35+00:00,3445.8279696436616,3435.675333333333,-10.15263631032849,0.289736274647293,sell,0.3339605505777776,-1.6746296733646702,False,828
2025-12-10 20:17:47+00:00,3446.2345622691937,3430.8286666666663,-15.40589560252738,3.0074737545361567,sell,19.265562898899677,-2.359195344915577,False,829
2025-12-10 20:17:59+00:00,3445.66584148368,3428.89,-16.775841483680324,3.112790424965183,sell,24.204564916447175,-2.510286006921482,False,830
2025-12-10 20:17:59+00:00,3442.383344573461,3428.89,-13.493344573460945,0.6899162516992354,sell,3.100031445715275,-2.05311156478351,False,830
2025-12-10 20:17:59+00:00,3443.627167260963,3428.89,-14.737167260962906,3.0043307026262585,sell,17.236347748213053,-2.2059899391696325,False,830
2025-12-10 20:18:23+00:00,3441.602345900784,3424.614210526316,-16.988135374467674,3.4339319390214937,sell,27.43071319561197,-2.442878071381937,False,831
2025-12-10 20:18:23+00:00,3442.767920132907,3423.5452631578946,-19.22265697501234,0.028726708071621,sell,0.29366328263749975,-2.710922690689626,False,831
2025-12-10 20:18:23+00:00,3441.9571408873603,3420.3384210526315,-21.618719834728836,1.80914513026e-06,sell,2.2829095539114944e-05,-2.9444604836378345,False,831
2025-12-10 20:18:23+00:00,3443.8530878032766,3419.2694736842104,-24.58361411906617,3.21129536947069,sell,50.04358786017525,-3.2795111310415668,True,831
2025-12-10 20:18:35+00:00,3440.122297723733,3413.924736842105,-26.19756088162785,0.0186977896229332,sell,0.32155637539226317,-3.399132654868833,True,832
2025-12-10 20:18:47+00:00,3439.254212031419,3409.648947368421,-29.605264662997797,3.0055871452707748,sell,61.93091859600832,-3.5362109737509506,True,833
2025-12-10 20:18:47+00:00,3438.707646185841,3411.786842105263,-26.92080408057791,1.362921868103094,sell,24.42465577541079,-3.325639784868637,True,833
2025-12-10 20:18:47+00:00,3439.703385846574,3410.717894736842,-28.98549110973181,1.598975081,sell,31.956302266008205,-3.5179683990487822,True,833
2025-12-10 20:18:59+00:00,3432.146124472422,3408.58,-23.56612447242196,0.0005487161477687,sell,0.007992667708426767,-2.7770457366281147,False,834
2025-12-10 20:21:23+00:00,3423.143227123024,3411.82,-11.323227123024026,1.788307654057735,sell,4.154644846218396,-1.345043147068081,False,835
2025-12-10 20:21:23+00:00,3423.8510531663123,3408.056666666667,-15.794386499645498,0.3480291582479999,sell,2.364644614283197,-1.8447359168960171,False,835
2025-12-10 20:21:35+00:00,3424.4503315463776,3404.293333333333,-20.156998213044517,1.46008834,sell,16.290203000267134,-2.320649096784008,False,836
2025-12-10 20:22:59+00:00,3389.356159463052,3398.66,9.303840536947973,5.897269738440981,buy,1.7918296038549417,0.9761563333848202,False,837
2025-12-10 20:24:47+00:00,3394.8868414281083,3404.18,9.293158571891581,0.0124460581378982,buy,0.003648668629385829,0.9463134925654282,False,838
